OID_,SiteID,Agnc_ID,SourcNm,Wtrbdy_n,Verified,Comments,DM_Notes,Region,dist_coast_km,NHDPlusID,SourceFC,GridCode,AreaSqKm,VPUID,cat_ID,cat_ID_txt,cat_ID_con,catID,MERGE_SRC,site_max_acc,site_acc_sqKm,Area_km2,AreaSqKm_1,ArbolateSu,PathLength,StartFlag,TerminalPa,USContArea,DSContArea,LINKNO,DOUTEND,DOUTSTART,area_diff,str_slope,str_ord,ds_dist_outlet,str_slope_dg,lat,lon,sp_ls,AWC_CODE,sa_sp_hab,sa_sp_count,ts_id_dm,cat_slope_COUNT,cat_slope_AREA,cat_slope_MIN,cat_slope_MAX,cat_slope_RANGE,cat_slope_MEAN,cat_slope_STD,cat_slope_SUM,cat_slope_MEDIAN,cat_slope_PCT90,cat_elev_COUNT,cat_elev_AREA,cat_elev_MIN,cat_elev_MAX,cat_elev_RANGE,cat_elev_MEAN,cat_elev_STD,cat_elev_SUM,cat_elev_VARIETY,cat_elev_MAJORITY,cat_elev_MINORITY,cat_elev_MEDIAN,cat_elev_PCT90,wtd_elev_COUNT,wtd_elev_AREA,wtd_elev_MIN,wtd_elev_MAX,wtd_elev_RANGE,wtd_elev_MEAN,wtd_elev_STD,wtd_elev_SUM,wtd_elev_VARIETY,wtd_elev_MAJORITY,wtd_elev_MINORITY,wtd_elev_MEDIAN,wtd_elev_PCT90,wtd_slope_COUNT,wtd_slope_AREA,wtd_slope_MIN,wtd_slope_MAX,wtd_slope_RANGE,wtd_slope_MEAN,wtd_slope_STD,wtd_slope_SUM,wtd_slope_MEDIAN,wtd_slope_PCT90,non_north_area,north_area,wtd_north_per,non_wetland_area,wetland_area,wtd_wet_per,wtd_lake_area_sqm,wtd_lake_per,wtd_glacier_area_sqm,wtd_glacier_per,wtd_lcld_mn_2001,wtd_lcld_mn_2002,wtd_lcld_mn_2003,wtd_lcld_mn_2004,wtd_lcld_mn_2005,wtd_lcld_mn_2006,wtd_lcld_mn_2007,wtd_lcld_mn_2008,wtd_lcld_mn_2009,wtd_lcld_mn_2010,wtd_lcld_mn_2011,wtd_lcld_mn_2012,wtd_lcld_mn_2013,wtd_lcld_mn_2014,wtd_lcld_mn_2015,wtd_lcld_mn_2016,wtd_lcld_mn_2017,wtd_lcld_mn_2018,wtd_lcld_mn_2019
365,musfk01,South Fork Koktuli River,uaaAKNHP,South Fork Koktuli River,1,looks good,Moved to polyline,Bristol_Bay,105.225123695510305,,,99694,,,4099694.000000000000000,4099694,Bristol_Bay_4099694,4099694,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,2732095,273.209499999999991,273.278200000000027,,,,,,272977408.000000000000000,273278208.000000000000000,99694,323203.299999999988358,323943.799999999988358,0.068700000000035,0.002702257440000,5,323.203300000000013,0.154827569610178,59.829171279999997,-155.774534670000008,"AC_p, CO_s, K_s, CO_r, S_s, CH_s, K_r, S_r",325-30-10100-2202-3080,1,4,accs_musfk01,3040.000000000000000,304000.000000000000000,0.000004615001671,14.455926895141602,14.455922280139930,1.399554093041050,2.091394005323708,4254.644442844791229,0.000004854814279,3.435468673706055,3040.000000000000000,304000.000000000000000,177,189,12,180.972368421052749,2.492071569271447,550156.000000000000000,13,180,189,180,185,2732782.000000000000000,273278200.000000000000000,177,831,654,339.082964173503797,122.160864264866788,926639821.000000000000000,655,216,831,304,526,2732782.000000000000000,273278200.000000000000000,0.000004615001671,52.431316375732422,52.431311760730750,7.238268357399415,7.142140064909259,19780609.478270687162876,5.231917858123779,17.598668670654295,225269000.000000000000000,48009200.000000000000000,17.567883999999999,271318700.000000000000000,1959500.000000000000000,0.717034900000000,5001951.371203573420644,1.830351404247969,,,502.999088422971795,496.620437956204228,427.856489945155488,486.908592321755123,486.341552511415330,501.380127620783981,475.012762078395610,504.500455788513932,496.149498632634447,491.204193254329709,487.614402917046334,502.674567000911736,502.288584474885965,424.052007299270144,452.489031078610765,465.051048313582385,474.194165907019055,485.973564266180404,478.820419325433022
366,mussm15,mussm15,uaaAKNHP,Koktuli River,1,looks good,Moved to polyline,Bristol_Bay,90.472204781709436,,,91424,,,4091424.000000000000000,4091424,Bristol_Bay_4091424,4091424,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,256087,25.608699999999999,25.632899999999999,,,,,,24446100.000000000000000,25632900.000000000000000,91424,346315.400000000023283,348508.500000000000000,0.024200000000000,0.006843730224000,3,346.315400000000011,0.392110736320871,59.798213570000001,-155.507284090000013,"K_r, CH_p, S_r, CO_s, CO_r",325-30-10100-2202-3080-4199,1,1,accs_mussm15,11879.000000000000000,1187900.000000000000000,0.000006114862572,28.578575134277344,28.578569019414772,5.028014393483806,4.697319147500478,59727.782980194133415,3.933276891708374,11.326054763793945,11879.000000000000000,1187900.000000000000000,233,326,93,266.731963970031586,27.944051009240372,3168509.000000000000000,94,236,233,259,313,256329.000000000000000,25632900.000000000000000,233,726,493,336.099703896159895,74.212341899188402,86152101.000000000000000,493,276,712,310,444,256329.000000000000000,25632900.000000000000000,0.000006114862572,48.677650451660156,48.677644336797584,8.932959663356934,8.142879834228914,2289776.617548619396985,6.185302257537842,21.968039321899418,20053600.000000000000000,5579300.000000000000000,21.766169000000001,25627500.000000000000000,5400.000000000000000,0.021066677000000,871378.327375416294672,3.399452763344827,,,500.841584158415912,495.138613861386148,419.821782178217745,483.871287128712765,483.346534653465255,499.217821782177964,474.970297029702920,499.623762376237664,495.653465346534460,490.980198019802060,489.475247524752660,502.673267326732514,502.821782178217859,414.792079207920665,461.930693069306983,466.336633663366513,474.415841584158386,478.683168316831598,478.702970297029651
367,mustu17,Stuyahok River,uaaAKNHP,Stuyahok River,1,looks good,Moved to polyline,Bristol_Bay,97.484796224356870,,,104574,,,4104574.000000000000000,4104574,Bristol_Bay_4104574,4104574,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,4199072,419.907199999999989,420.110599999999977,,,,,,419848288.000000000000000,420110592.000000000000000,104574,277856.299999999988358,278700.099999999976717,0.203399999999988,0.001185875251000,6,277.856299999999976,0.067945615060687,59.703343500000003,-156.300986459999990,"CO_s, P_s, K_s, CO_r, S_s, CH_s, K_r, AC_p",325-30-10100-2202-3044,1,5,accs_mustu17,2626.000000000000000,262600.000000000000000,0.000003536753638,17.420072555541992,17.420069018788354,2.564639992228988,3.285929871817879,6734.744619593322568,1.360393226146698,7.032838582992554,2626.000000000000000,262600.000000000000000,136,158,22,141.531607006854500,5.784854184456755,371662.000000000000000,23,138,136,139,152,4201106.000000000000000,420110600.000000000000000,136,746,610,225.367388968524097,75.057594429663695,946792290.000000000000000,611,163,136,201,323,4201106.000000000000000,420110600.000000000000000,0.000003536753638,41.764362335205078,41.764358798451440,3.618818411575771,4.738406974320744,15203039.741781439632177,2.689913988113403,9.352607250213623,362435400.000000000000000,57675200.000000000000000,13.728576000000000,400578900.000000000000000,19531700.000000000000000,4.649180400000000,11076023.340766483917832,2.636454148209182,,,495.526630760023693,493.465589467384291,392.143114852676035,480.205282112844827,482.596522781774013,496.267225883762592,472.956313584679719,494.058612440191553,489.278177458033667,489.569203115637663,479.592215568861945,499.735487731896910,495.052726183343566,403.676470588235475,426.523381294963542,427.624100719424916,474.156980227680720,480.899880095923152,466.326934613077071
368,mutsk02,mutsk02,uaaAKNHP,Tributary of Koktuli River 2,1,looks good; can't confirm stream name,Moved to polyline,Bristol_Bay,104.112876751993156,,,89074,,,4089074.000000000000000,4089074,Bristol_Bay_4089074,4089074,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,202092,20.209199999999999,20.241499999999998,,,,,,19955300.000000000000000,20241500.000000000000000,89074,325062.599999999976717,325655.700000000011642,0.032299999999999,0.005060364135000,3,325.062599999999975,0.289935032935412,59.816954510000002,-155.764933310000004,"CO_r, S_p, CO_p",325-30-10100-2202-3080-4086,2,0,accs_mutsk02,2866.000000000000000,286600.000000000000000,0.000004775098205,15.983699798583984,15.983695023485780,2.750837836650615,3.077350993070546,7883.901239840662129,2.417037367820740,6.610812902450562,2866.000000000000000,286600.000000000000000,183,217,34,194.451151430565176,10.328073740432743,557297.000000000000000,35,187,183,189,214,202415.000000000000000,20241500.000000000000000,183,363,180,215.112689276980007,27.895920588559772,43542035.000000000000000,181,200,362,207,251,202415.000000000000000,20241500.000000000000000,0.000004775098205,23.608539581298828,23.608534806200623,2.221813878009979,2.470106892275004,449728.456117389956489,2.416259288787842,5.689142227172852,16474600.000000000000000,3766900.000000000000000,18.609787000000001,19890000.000000000000000,351500.000000000000000,1.736531400000000,419483.986691364203580,2.072395754718594,,,493.675000000000068,486.074999999999989,382.037500000000023,481.637499999999989,480.937500000000114,499.937499999999886,462.524999999999977,492.824999999999875,487.912499999999966,487.037499999999966,476.949999999999875,501.487500000000068,492.912499999999966,397.725000000000136,428.062500000000057,443.775000000000034,474.687500000000114,477.037499999999966,463.687500000000000
369,mutsk09,mutsk09,uaaAKNHP,Tributary of Koktuli River 1,1,looks good; can't confirm stream name,Moved to polyline,Bristol_Bay,95.917173306614487,,,88904,,,4088904.000000000000000,4088904,Bristol_Bay_4088904,4088904,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,134295,13.429500000000001,13.521300000000000,,,,,,13203300.000000000000000,13521300.000000000000000,88904,337147.599999999976717,338128.000000000000000,0.091799999999999,0.005102938722000,2,337.147600000000011,0.292374314094656,59.808756840000001,-155.607412320000009,CO_r,325-30-10100-2202-3080-4095,2,0,accs_mutsk09,3181.000000000000000,318100.000000000000000,0.000005538719051,9.556235313415527,9.556229774696476,0.944279165069369,1.471388817283561,3003.752024085662924,0.000005746673651,3.368107557296753,3181.000000000000000,318100.000000000000000,213,229,16,217.535680603583728,3.417653020656013,691981.000000000000000,17,214,229,217,222,135213.000000000000000,13521300.000000000000000,213,765,552,458.724116763920051,152.189733591315473,62025464.000000000000000,553,230,765,442,695,135213.000000000000000,13521300.000000000000000,0.000005538719051,42.985092163085938,42.985086624366886,8.089708040549645,4.964781759758782,1093833.693286839174107,7.872605323791504,14.870517349243164,11684100.000000000000000,1837200.000000000000000,13.587451000000000,13516800.000000000000000,4500.000000000000000,0.033280823000000,4265.030316882013722,0.031543049239955,,,504.703703703703752,499.962962962962933,458.018518518518533,485.462962962962990,490.907407407407504,503.444444444444287,484.148148148148152,509.703703703703809,496.999999999999943,497.388888888888800,492.999999999999886,501.703703703703638,504.185185185185162,443.111111111111143,473.592592592592666,481.685185185185162,474.722222222222285,483.259259259259238,480.814814814814838
370,NCLO, ,fwsakTogiakNWR,Nichols Creek,1,looks good; can't confirm stream name,Moved to polyline,Bristol_Bay,28.930389926511818,,,30704,,,5030704.000000000000000,5030704,Bristol_Bay_5030704,5030704,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,441498,44.149799999999999,44.456600000000002,,,,,,44054100.000000000000000,44456600.000000000000000,30704,48974.099999999998545,49995.599999999998545,0.306800000000003,0.001957822073000,4,48.974100000000000,0.112174798496084,59.273446900000003,-160.003211529999987,S_s,326-00-10400-2058-3012,1,1,fws_nclo,4048.000000000000000,404800.000000000000000,0.000001376022624,27.036565780639648,27.036564404617025,6.251666793617009,5.759589662419387,25306.747180561651476,4.101859092712402,15.609965896606447,4048.000000000000000,404800.000000000000000,56,106,50,68.357460474308084,11.325228870350871,276711.000000000000000,51,63,106,63,85,444566.000000000000000,44456600.000000000000000,56,733,677,183.753699113292726,116.744228479445823,81690647.000000000000000,677,58,718,161,346,444566.000000000000000,44456600.000000000000000,0.000001376022624,54.142501831054688,54.142500455032064,9.582358535721102,9.543896186684682,4259990.804791387170553,5.731838226318359,25.205057144165039,32215300.000000000000000,12241300.000000000000000,27.535395000000001,44445300.000000000000000,11300.000000000000000,0.025418049000000,1015804.098514879005961,2.284934292129580,,,495.882681564245615,491.426966292134807,419.694915254237230,473.248587570621225,474.011173184357574,493.553672316384223,470.672316384180647,485.117318435754214,484.983240223463667,484.569832402234397,487.050279329608998,497.687150837988781,497.201117318436047,415.556179775280839,412.244318181818130,422.769662921348299,469.468926553672304,479.044692737430125,454.256983240223349
371,Newhalen River, ,FWS - Alaska Region Office of Subsistence Management,Newhalen River,1,looks good,Moved to polyline,Bristol_Bay,71.061709065629259,,,88253,,,2088253.000000000000000,2088253,Bristol_Bay_2088253,2088253,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,86675168,8667.516799999999421,8669.174335357736709,,,,,,8667328512.000000000000000,8668416000.000000000000000,88253,222368.000000000000000,224643.799999999988358,1.657535357737288,0.000878761923000,8,222.367999999999995,0.050349336424406,59.919254670000001,-154.887662470000009,"CO_p, S_s, K_p, AC_p",324-10-10150-2207,1,1,fws_newhalen river,11080.000000000000000,1108000.000000000000000,0.000001829239068,37.870964050292969,37.870962221053901,2.793840510480961,4.953488290794447,30955.752856129045540,0.679410219192505,8.078187084197998,11080.000000000000000,1108000.000000000000000,70,94,24,77.606498194946084,6.341374170124351,859880.000000000000000,25,71,94,77,88,86691738.000000000000000,8669173800.000000000000000,70,3127,3057,595.021310738988177,456.090331511935346,51583431575.000000000000000,2914,75,3107,478,1284,86691738.000000000000000,8669173800.000000000000000,0.000001829239068,83.721885681152344,83.721883851913276,16.573076122386727,14.616526775168657,1436748773.056005954742432,12.032618522644043,37.353687286376953,6691363200.000000000000000,1977810600.000000000000000,22.814291000000001,8539026000.000000000000000,130148400.000000000000000,1.501277900000000,511722266.820393145084381,5.902779746086128,517205152.793787598609924,5.966025515075132,512.092869510466812,504.371045728913089,469.672900763358143,494.622091180013683,496.464860745022747,505.592317889155197,484.483206660570318,510.309503652838544,495.999968410411498,497.229611910232563,501.066024932933317,507.226670434564596,503.977944209957798,467.408995549904262,473.990984126983960,484.627861326578909,492.801033673663028,500.654872554270298,492.593581531046084
372,NPS_Chulitna_SiteB,Chulitna River,npsakLakeClarkNP,Chulitna River,1,looks good,Moved to polyline,Bristol_Bay,87.226404983387738,,,85642,,,2085642.000000000000000,2085642,Bristol_Bay_2085642,2085642,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,26653044,2665.304399999999987,2665.491811146999680,,,,,,2665212416.000000000000000,2665464320.000000000000000,85642,302545.700000000011642,303275.299999999988358,0.187411146999693,0.002743044426000,7,302.545700000000011,0.157164474443639,60.185487449999997,-154.829187550000000,"K_p, S_p, AC_p",324-10-10150-2207-3173,2,0,nps_chulitna_siteb,2541.000000000000000,254100.000000000000000,0.000002105336762,27.050775527954102,27.050773422617340,5.539527374873765,5.126548619715307,14075.939059554235428,3.435631036758423,13.304173469543457,2541.000000000000000,254100.000000000000000,81,113,32,90.799291617473401,8.087227109212572,230721.000000000000000,33,88,113,88,106,26654918.000000000000000,2665491800.000000000000000,81,1314,1233,328.183655751649042,217.755923796844371,8747708433.000000000000000,1228,100,1291,259,654,26654918.000000000000000,2665491800.000000000000000,0.000002105336762,69.253784179687500,69.253782074350738,7.447304402000618,8.363914209070311,198507288.156365483999252,4.098678112030029,20.440715789794922,2056003300.000000000000000,609488500.000000000000000,22.865891999999999,2560564100.000000000000000,104927700.000000000000000,3.936523200000000,88568766.519898071885109,3.322792669987069,,,495.340542628174433,489.076573088093085,428.051364522416350,478.525366184886707,481.279406055901518,490.932649506482960,462.223818707812427,492.406724303554370,484.406023046382870,476.948866377231809,483.739084234929180,487.954725359590952,490.771545031055894,430.149640007783034,438.477036605495073,459.830199651094233,473.520423013486038,481.454001928640139,472.064106294249768
373,NPS_Hardenburg_Bay,Hardenburg Bay,npsakLakeClarkNP,Lake Clark,1,on the lake,Moved to polyline,Bristol_Bay,65.487933946198837,,,68072,,,2068072.000000000000000,2068072,Bristol_Bay_2068072,2068072,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,49951,4.995100000000000,5.149900000000000,,,,,,4952100.000000000000000,5150000.000000000000000,68072,276806.099999999976717,277175.000000000000000,0.154800000000000,0.000000000000000,3,276.806099999999958,0.000000000000000,60.204678420000000,-154.309419960000014,"K_p, S_s, AC_p",324-10-10150-2207-0030,1,1,nps_hardenburg_bay,1980.000000000000000,198000.000000000000000,0.000001948640829,38.102073669433594,38.102071720792765,4.235541819527951,6.035774289444760,8386.372802665342533,2.416579484939575,11.061010169982922,1980.000000000000000,198000.000000000000000,75,99,24,80.057070707070650,6.512945578316452,158513.000000000000000,25,75,99,75,90,51499.000000000000000,5149900.000000000000000,75,806,731,170.838152197130285,111.951126910677289,8797994.000000000000000,697,75,612,140,324,51499.000000000000000,5149900.000000000000000,0.000001948342742,43.158878326416016,43.158876378073273,7.697473861247532,7.130468437234949,396412.206380386603996,5.767427921295166,17.123257827758788,3846500.000000000000000,1303400.000000000000000,25.309228999999998,5128200.000000000000000,21700.000000000000000,0.421367400000000,359244.843892406905070,6.975763488463987,,,478.454545454545496,481.199999999999989,396.222222222222285,473.700000000000045,441.099999999999966,486.333333333333371,445.769230769230717,486.153846153846132,482.909090909090878,466.307692307692321,478.923076923076906,481.166666666666629,473.000000000000000,400.800000000000011,430.545454545454504,438.800000000000011,470.555555555555543,472.307692307692321,451.699999999999989
374,NPS_Little_Kijik_River_Dan,Little Kijik River below Kijik Lake,npsakLakeClarkNP,Little Kijik River,1,close to lake; can't confirm stream name BUT it does flow between Kijik Lake and Kijik River,Moved to polyline,Bristol_Bay,66.529923743449345,,,78232,,,2078232.000000000000000,2078232,Bristol_Bay_2078232,2078232,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Bristol_Bay_sites_sj,1100644,110.064400000000006,110.151911113999986,,,,,,110046800.000000000000000,110152200.000000000000000,78232,290984.299999999988358,291339.099999999976717,0.087511113999980,0.000000000000000,4,290.984300000000019,0.000000000000000,60.307448899999997,-154.294027400000004,S_s,324-10-10150-2207-3203-4011,1,1,nps_little_kijik_river_dan,1091.000000000000000,109100.000000000000000,0.000002491940904,38.978828430175781,38.978825938234877,16.734389115236656,13.229964337694621,18257.218524723190058,14.543278694152832,33.148319244384766,1091.000000000000000,109100.000000000000000,96,414,318,157.363886342804904,82.229801049741184,171684.000000000000000,269,96,115,106,296,1101519.000000000000000,110151900.000000000000000,94,1323,1229,615.057989921196622,286.529149433272664,677498062.000000000000000,1228,96,1295,647,976,1101519.000000000000000,110151900.000000000000000,0.000002488801101,64.839416503906250,64.839414015105149,23.964033107952069,11.673880785598341,26396837.785038255155087,25.818323135375977,37.047177124023435,93428400.000000000000000,16723500.000000000000000,15.182217000000000,110143800.000000000000000,8100.000000000000000,0.007353482000000,4590201.778730750083923,4.167155823542810,,,512.669879518072207,500.298795180722720,467.243902439024168,487.851219512195257,491.523227383863059,499.658595641646684,467.276699029126348,507.933174224343873,491.107055961070557,486.614457831325296,494.323600973236069,504.880382775119415,499.502439024390412,458.014634146341564,478.508599508599445,479.400000000000034,480.831707317073040,496.876811594202877,485.024449877750612
