OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,NHDPlusID,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
878,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900073175,Copper_River_75003900073175,75003900073175.000000000000000,75003900073175,75003900073175.000000000000000,499160.000621093786322,2773983399.749500274658203,1950242300.000000000000000,822974800.000000000000000,29.6758156,217,26300.000000000000000,2630000.000000000000000,46,982,936,273.401520912549017,230.454330896309415,7190460.000000000000000,928,46,777,245,548,46,3375,1108.997685936669995,542.529637686728051,0.000001176278715,80.320114135742188,21.454755818085435,14.189463439400813,217,26300.000000000000000,2630000.000000000000000,0.000001176278715,56.843269348144531,56.843268171865816,12.452976854844438,12.623587631951887,327513.291282408754341,10.084719181060791,31.215192794799808,2762068600.000000000000000,11148500.000000000000000,0.4020060,726352028.337861776351929,26.184440339601661,9890740.077244108542800,0.356553686591537,542.490394937688620,534.849315576239633,532.456831248543153,534.752889062962367,530.490112314345083,539.371872227317112,533.545755452782828,537.488483644511007,527.421273587945507,536.443968817132827,532.386382505955225,548.476929956170011,538.877652868171253,532.465959834564046,523.918314547804698,531.631145069257173,531.232870621489383,539.264604818805196,526.928760177760410
879,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900016860,Copper_River_75003900016860,75003900016860.000000000000000,75003900016860,75003900016860.000000000000000,2867780.003316323272884,54971584799.839996337890625,42711058500.000000000000000,12256241700.000000000000000,22.2973328,218,30795.000000000000000,3079500.000000000000000,46,58,12,52.501282675758965,2.605667193031679,1616777.000000000000000,12,53,58,53,56,46,4991,1170.171911850597326,615.405992914386388,0.000001155242785,84.815734863281250,14.429180052311429,14.478873719797738,218,30795.000000000000000,3079500.000000000000000,0.000001177831223,16.601581573486328,16.601580395655105,1.360633654878791,2.410513616115144,41900.713401992368745,0.000001412076813,3.369560241699219,52475066000.000000000000000,2492234200.000000000000000,4.5340304,9140610561.863544464111328,16.627882559955136,1080788923.057620286941528,1.966086528145294,520.965748772820916,516.880543503046397,513.951447236967283,512.527298006155775,511.643479116127878,520.360016819467774,512.808200679394076,515.889389353413776,514.181826946515571,511.907034649043112,516.014787149074550,523.134754491326817,526.550694407735591,514.175841807338429,509.700742866769758,505.894810155385187,508.406630351686033,521.667018554690571,505.641872466876691
880,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900055094,Copper_River_75003900055094,75003900055094.000000000000000,75003900055094,75003900055094.000000000000000,2647940.000207839068025,58254431674.586502075195312,45001531700.000000000000000,13248951900.000000000000000,22.7447929,219,8298.000000000000000,829800.000000000000000,40,679,639,140.710291636539040,154.184373742680435,1167614.000000000000000,614,44,216,67,426,40,4991,1165.280405558723487,612.028506067481999,0.000001024485073,84.815734863281250,14.820214520372549,14.560765635674588,219,8298.000000000000000,829800.000000000000000,0.000001024485073,81.904685974121094,81.904684949636021,23.163144734006046,21.814873983316485,192207.775002782174852,13.729807853698730,56.582384872436528,55743501700.000000000000000,2506981900.000000000000000,4.3037958,10050633090.827836990356445,17.252993123289581,1092092451.832843780517578,1.874694199976668,522.274280140943574,517.982127282822375,515.066466832670358,513.886580377263954,512.809448167250480,521.530997410951272,514.079462520296943,517.246710212103039,515.038560965723377,513.434879545236527,517.057988710737959,524.678682829172431,527.360731050722393,515.266520687742513,510.627464580543233,507.435457814986137,509.809108958799015,522.700484611683237,506.921934487259762
881,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900065861,Copper_River_75003900065861,75003900065861.000000000000000,75003900065861,75003900065861.000000000000000,59620.004802582334378,42656149.895750127732754,35433400.000000000000000,7132400.000000000000000,16.7561760,220,340.000000000000000,34000.000000000000000,43,47,4,44.502941176470586,0.670813945502754,15131.000000000000000,5,44,47,44,45,43,1939,514.480876666242239,452.520842545070195,0.000000995965934,78.347396850585938,22.498875665502659,17.308532551813073,220,340.000000000000000,34000.000000000000000,0.000001130790110,3.436840534210205,3.436839403420095,1.159934027602841,1.365380591287652,394.377569384965966,0.677069604396820,3.369551444053650,42351900.000000000000000,213900.000000000000000,0.5025161,6823862.023225445300341,15.997369757708285,648851.800396740320139,1.521121343540163,534.565141225829620,529.335493395552021,514.644859441936546,527.471094625039882,522.875994543048250,534.759034439904440,525.498604673747764,540.251377373375135,521.742256067339781,531.626110485444428,529.325410774711031,547.333102342053849,537.367763208162273,514.045184927631681,516.642880721413576,516.732003831066095,525.133578152428527,518.411948422440560,513.605112294110995
882,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900033566,Copper_River_75003900033566,75003900033566.000000000000000,75003900033566,75003900033566.000000000000000,2651600.015407758299261,59541666474.577247619628906,45936865400.000000000000000,13600852600.000000000000000,22.8440952,221,3640.000000000000000,364000.000000000000000,39,60,21,45.997802197802258,7.333312191441063,167432.000000000000000,20,39,60,44,57,32,4991,1158.180197284345468,612.406682691822084,0.000000918653996,84.815734863281250,14.880865486879681,14.598509412842619,221,3640.000000000000000,364000.000000000000000,0.000001000847647,39.795288085937500,39.795287085089853,2.648876079209459,4.700527033027735,9641.908928322431166,0.677080959081650,6.035164213180539,57029280900.000000000000000,2508437100.000000000000000,4.2131901,10751947920.999082565307617,18.057855208990308,1139261926.372148513793945,1.913386026671900,523.175517740523219,518.859455857899093,515.890980322218184,514.827271372142718,513.748516498530535,522.364204184219261,515.019939269550378,518.254544294103425,515.921077158464300,514.494883545473613,517.977454588638352,525.671308518936826,528.122297079277018,516.045782783184450,511.515516736638517,508.437601212800871,510.808829722946086,523.394826350671337,507.860426804295628
883,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900051393,Copper_River_75003900051393,75003900051393.000000000000000,75003900051393,75003900051393.000000000000000,38319.999101619905559,29744224.975250143557787,23222400.000000000000000,6465000.000000000000000,21.7769146,222,3519.000000000000000,351900.000000000000000,89,140,51,107.518044899118806,10.061654270438297,378356.000000000000000,52,97,135,106,122,89,1835,705.040316767393620,385.094966971527640,0.000002322322189,74.556610107421875,25.464198811482156,15.872265416805220,222,3519.000000000000000,351900.000000000000000,0.000002322322189,30.448642730712891,30.448640408390702,9.194770162640397,5.976218452888150,32356.396202331558015,8.057592391967773,18.094309234619153,29681800.000000000000000,5600.000000000000000,0.0188632,17389316.139487903565168,58.462831537743440,,,567.398755027385846,567.167327501768682,557.329943587713842,557.460893854748633,560.108115760654528,563.107400872936296,555.857013413100958,566.822702562512745,557.086454185956995,554.413035391917788,561.909269098906293,574.953818791816616,568.995356141713387,552.835857999485256,549.761145829386237,550.721779237831697,554.453181041045013,558.763043752753788,546.831735245479990
884,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900034040,Copper_River_75003900034040,75003900034040.000000000000000,75003900034040,75003900034040.000000000000000,67599.997102735156659,46228500.018999934196472,35527800.000000000000000,10605500.000000000000000,22.9888172,223,8035.000000000000000,803500.000000000000000,14,24,10,20.377349097697618,1.351662533218422,163732.000000000000000,11,21,14,21,22,14,1325,277.253437321850015,310.710278381222167,0.000000333485815,81.764732360839844,19.279415396644591,19.457579999922192,223,8035.000000000000000,803500.000000000000000,0.000000333485815,14.200376510620117,14.200376177134302,2.286985540241675,1.922700568177648,18375.928815841863980,2.419090986251831,4.101506137847902,43950200.000000000000000,2183100.000000000000000,4.7321568,539366.463316837791353,1.166740134538560,170188.309852719306946,0.368145861930999,521.401883790953889,510.455702537580692,491.229509488357564,516.867590734459100,504.307510785328475,514.459815146201663,509.331764910901541,523.096206939507510,506.742774673007489,520.699323599352056,509.879999415058364,536.738838906563501,526.091044636211336,492.412876096906700,494.100787521266739,498.349368000806805,506.720118093398980,505.695185498595890,488.153422639021642
885,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900043332,Copper_River_75003900043332,75003900043332.000000000000000,75003900043332,75003900043332.000000000000000,184509.996807887800969,379743325.077750086784363,310704100.000000000000000,68775400.000000000000000,18.1236134,224,676.000000000000000,67600.000000000000000,85,114,29,94.285502958579869,7.978141173315508,63737.000000000000000,29,85,114,95,105,81,3421,1032.574844490941814,653.177259202272694,0.000002146250836,76.784774780273438,18.502783205539362,15.641170515256846,224,676.000000000000000,67600.000000000000000,0.000002197928325,36.997070312500000,36.997068114571675,8.061641294767808,8.147078958710381,5449.669515263038193,5.731942176818848,19.841180801391602,379270800.000000000000000,208700.000000000000000,0.0549964,273106783.528996348381042,71.918784477141088,7459150.848914458416402,1.964261214436684,562.468744342977402,559.274407931907035,551.056943851048572,556.088061268289152,552.945484767088715,555.625257167046243,556.371766709549206,562.067522479781928,556.245568254042951,557.334748952376572,556.259505575700246,569.120438618677667,562.133199943168393,550.812601027072560,544.968568139840954,549.816957076242147,554.323624728242407,551.420225172607729,547.588906388827922
886,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900054756,Copper_River_75003900054756,75003900054756.000000000000000,75003900054756,75003900054756.000000000000000,91219.996404002886266,111152449.971750125288963,87732900.000000000000000,23282000.000000000000000,20.9719601,225,105.000000000000000,10500.000000000000000,0,28,28,10.361904761904766,7.843861791264140,1088.000000000000000,26,0,3,9,22,0,1461,418.134732364754541,333.053322884657746,0.000000000200686,75.846305847167969,23.451146116679467,14.721053128409674,225,105.000000000000000,10500.000000000000000,0.000000000385423,25.837665557861328,25.837665557475905,11.395943021274549,7.293829995489591,1196.574017233827590,10.224902153015137,21.728696060180663,107754000.000000000000000,3260900.000000000000000,2.9373534,6566375.444096406921744,5.907540000931405,10171178.492390505969524,9.150656143859678,530.330450118914428,522.995350341598396,501.743651704650688,512.716346094071355,509.365680424687980,523.601349130475114,519.688282321537827,536.371604056386900,516.265576055035240,519.592529541480872,523.126382981897109,552.958745265346352,536.024433730690816,500.768973475343557,501.056136334289818,497.687061967396858,511.673398051014601,520.523564881730294,501.148809150461204
887,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900049180,Copper_River_75003900049180,75003900049180.000000000000000,75003900049180,75003900049180.000000000000000,317050.004613349272404,938648274.981749892234802,749919000.000000000000000,188265800.000000000000000,20.0670280,226,7344.000000000000000,734400.000000000000000,7,30,23,11.031998910675391,3.349663435764313,81019.000000000000000,24,8,29,11,15,7,3421,629.770513549142720,610.193942232309837,0.000000171530203,82.306022644042969,16.524343795758181,15.792492163172810,226,7344.000000000000000,734400.000000000000000,0.000000172032912,25.468614578247070,25.468614406214158,2.107900798216760,3.783153548003714,15480.423462103886777,0.000000312228053,7.387902450561524,813141300.000000000000000,125043500.000000000000000,13.3282375,357430139.774591326713562,38.079241106743723,18006942.573325727134943,1.918390844928132,535.445664502696445,534.045280840174541,510.931210635458797,528.869457615387432,521.218483881729185,529.118339098323531,531.509216649905170,538.381852243654407,531.839614878803104,532.913610742952301,531.305804996790130,550.490721524124297,540.461320020537300,521.587940374049253,505.887095225713210,508.798516914933089,528.270887107672820,523.909224604373435,512.535488717152930
888,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900051444,Copper_River_75003900051444,75003900051444.000000000000000,75003900051444,75003900051444.000000000000000,241959.995210526947631,519455850.050999939441681,416323100.000000000000000,102781600.000000000000000,19.7997818,227,4388.000000000000000,438800.000000000000000,44,188,144,55.654968094803912,21.230082744322900,244214.000000000000000,139,48,95,49,70,44,3421,842.083514366177837,662.464137188737595,0.000001137337449,77.894256591796875,17.825035620179577,15.261672097094312,227,4388.000000000000000,438800.000000000000000,0.000001137337449,40.686908721923828,40.686907584586379,5.343664219145699,8.201843928235450,23447.998593611329852,1.919025838375092,17.592117118835453,508350900.000000000000000,10753800.000000000000000,2.0716052,289494195.935177206993103,55.730279273350135,12253557.640907369554043,2.358921867893936,551.336367330333246,548.087519351720857,534.399760233396137,544.860191186206634,539.061280234430228,543.175598593108361,545.852320814666996,552.461627712013865,546.224943324886453,546.667007160831872,545.613995884832889,562.149574452095180,553.369041514000742,537.647263970122026,529.115589470044938,532.852392784965332,543.424451631255806,540.289564141928849,534.022093101305700
889,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900034359,Copper_River_75003900034359,75003900034359.000000000000000,75003900034359,75003900034359.000000000000000,147939.992106318415608,270840899.968500077724457,217426800.000000000000000,53192000.000000000000000,19.6556931,228,133.000000000000000,13300.000000000000000,0,6,6,3.548872180451128,2.845564191883277,472.000000000000000,5,6,3,6,6,0,1961,649.158398825212544,457.056858122840652,0.000000000024704,80.024040222167969,16.943979512138991,15.946322129546351,228,133.000000000000000,13300.000000000000000,0.000000000304754,19.802225112915039,19.802225112610284,4.934316287137168,6.900395187328196,656.264066189243408,0.000000157070701,17.126485443115236,257922700.000000000000000,12696100.000000000000000,4.6915069,145082422.282645016908646,53.567397796831543,5227673.144002044573426,1.930163850662896,546.287188625851286,549.698817843746610,535.726398570074252,540.908216115150253,539.219029250625567,547.296322716623763,545.048949566885881,550.870052772941790,546.083017520366866,543.072827381853017,547.644071370901543,558.744959364393821,553.087026265879786,538.800445772726448,535.002163269188827,530.846542707104732,541.244318854596031,542.387990426285910,536.182126237885427
890,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900023132,Copper_River_75003900023132,75003900023132.000000000000000,75003900023132,75003900023132.000000000000000,60309.999102690897416,62403975.029500283300877,54184100.000000000000000,8129800.000000000000000,13.0465269,229,285.000000000000000,28500.000000000000000,4,16,12,8.508771929824563,1.799832419270660,2425.000000000000000,11,9,4,9,10,0,1286,394.912950401116007,336.867586824288708,0.000000000001821,79.400024414062500,22.935747622768080,16.477601236028125,229,285.000000000000000,28500.000000000000000,0.000000206069799,23.809513092041016,23.809512885971216,4.749333733125603,3.969496271998738,1353.560113940796782,3.434714317321777,9.661412239074711,59168000.000000000000000,3145900.000000000000000,5.0484724,11070175.259999250993133,17.739535429860098,2868462.855297400150448,4.596602786827905,519.412382944373917,523.579768735554239,494.037488622293608,512.628572660018222,508.964298529213181,521.271064968395649,517.359925883519509,527.013904872181115,516.317183627550662,513.323920734562080,515.624135152725103,537.844321113188357,532.502432135851222,504.367286198857073,492.007897249949565,488.009991233135906,509.886541843999339,516.023140557732631,500.086850323743647
891,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900055885,Copper_River_75003900055885,75003900055885.000000000000000,75003900055885,75003900055885.000000000000000,181199.993308007746236,331409424.815249979496002,268295500.000000000000000,62827600.000000000000000,18.9740906,230,624.000000000000000,62400.000000000000000,0,8,8,2.766025641025644,2.995680582637056,1726.000000000000000,7,0,3,0,7,0,1999,756.574327795329168,412.135574745160795,0.000000000054883,79.908134460449219,18.805352996426336,16.139052519465672,230,624.000000000000000,62400.000000000000000,0.000000000054883,24.687240600585938,24.687240600531055,8.719581604964452,7.583162420669326,5441.018921497818155,7.661815404891968,19.305279159545897,324237900.000000000000000,6885200.000000000000000,2.0793476,161909066.608519166707993,48.854695879206886,1411351.583334112307057,0.425863441910530,556.009634942680009,554.335790443835094,546.655904801554925,546.282489093018967,547.196374414710135,551.675326282522633,550.451128226505375,556.953988167956936,548.853712137950538,549.412113984700227,554.358779739904435,565.957639515134929,558.411282034003420,543.512535496567807,540.412523770021267,537.932268443240787,546.343175969469257,549.178508231842670,540.571605001520197
