OID_,non_north_area,north_area,region,wtd_north_per,cat_ID_txt,cat_ID_con,wtd_elev_COUNT,wtd_elev_AREA,wtd_elev_MIN,wtd_elev_MAX,wtd_elev_RANGE,wtd_elev_MEAN,wtd_elev_STD,wtd_elev_SUM,wtd_elev_VARIETY,wtd_elev_MAJORITY,wtd_elev_MINORITY,wtd_elev_MEDIAN,wtd_elev_PCT90,wtd_slope_ZONE_CODE,wtd_slope_COUNT,wtd_slope_AREA,wtd_slope_MIN,wtd_slope_MAX,wtd_slope_RANGE,wtd_slope_MEAN,wtd_slope_STD,wtd_slope_SUM,wtd_slope_MEDIAN,wtd_slope_PCT90,non_wetland_area,wetland_area,wtd_wet_per,O1Region,wtd_glacier_area_sqm,wtd_glacier_per,FType,wtd_lake_area_sqm,wtd_lake_per
269,1319425.000000000000000,274300.000000000000000,Copper_River,17.2112503,75003900027771.0,Copper_River_75003900027771,63749.000000000000000,1593725.000000000000000,6,103,97,41.767588511192152,14.657882277501571,2662642.000000000000000,97,30,103,39,62,28,63749.000000000000000,1593725.000000000000000,0.020257117226720,41.604736328125000,41.584479210898280,7.854414464211758,5.328781342066489,500711.067679035360925,6.784770965576172,14.902376556396490,1232700.000000000000000,361025.000000000000000,22.6529045,,,,,,
270,2740267200.000000000000000,525002100.000000000000000,Bristol_Bay,16.0783710,1023044.0,Bristol_Bay_1023044,32652693.000000000000000,3265269300.000000000000000,3,1843,1840,131.829199080150403,204.262028814934638,4304578366.000000000000000,1841,4,1842,36,390,1,32652693.000000000000000,3265269300.000000000000000,0.000000000000000,2.697792768478394,2.697792768478394,0.067216117379791,0.105600695709244,2194787.245454295072705,0.022648144513369,0.208804666996002,3208125600.000000000000000,57143700.000000000000000,1.7500455, 1,8152618.102229475043714,0.249676744954221,390,1219325461.686875581741333,37.342263368196789
271,907886700.000000000000000,280946900.000000000000000,Bristol_Bay,23.6321468,2041471.0,Bristol_Bay_2041471,11888336.000000000000000,1188833600.000000000000000,92,3127,3035,1086.280330148814301,503.153756147210856,12914065555.000000000000000,3010,233,2769,1161,1701,2,11888336.000000000000000,1188833600.000000000000000,0.000000000000000,5.191910266876221,5.191910266876221,0.314283771648567,0.228526356654421,3736311.076705434825271,0.288083404302597,0.589266419410706,1188194600.000000000000000,639000.000000000000000,0.0537502, 1,328048246.693033516407013,27.594127789560595,390,786404.774448378244415,0.066149275477624
272,232001900.000000000000000,73925500.000000000000000,Bristol_Bay,24.1643925,2065755.0,Bristol_Bay_2065755,3059274.000000000000000,305927400.000000000000000,17,1235,1218,313.100844840965692,199.039827445661899,957861274.000000000000000,1219,156,1235,287,583,3,3059274.000000000000000,305927400.000000000000000,0.000000000000000,1.341014862060547,1.341014862060547,0.132631669267214,0.108163972738131,405756.617365786514711,0.105745136737823,0.280871272087097,305695700.000000000000000,231700.000000000000000,0.0757369,,,,390,16708795.846229650080204,5.461686611342969
273,9961100.000000000000000,3008700.000000000000000,Bristol_Bay,23.1977367,2065914.0,Bristol_Bay_2065914,129698.000000000000000,12969800.000000000000000,68,712,644,160.089245786364415,68.926088691612790,20763255.000000000000000,642,140,71,147,215,4,129698.000000000000000,12969800.000000000000000,0.000000000000000,0.423215806484222,0.423215806484222,0.044621624518351,0.048970726074346,5787.335456781120229,0.030385673046112,0.099754631519318,12688500.000000000000000,281300.000000000000000,2.1688848,,,,390,817015.987196792266332,6.299372289447734
274,24412500.000000000000000,5290000.000000000000000,Bristol_Bay,17.8099480,2066924.0,Bristol_Bay_2066924,297025.000000000000000,29702500.000000000000000,135,1188,1053,534.163343152936932,273.540886218553339,158659867.000000000000000,1052,148,1175,529,901,5,297025.000000000000000,29702500.000000000000000,0.000000000000000,1.456544756889343,1.456544756889343,0.273635271231325,0.167525396959615,81276.516437484315247,0.270261645317078,0.481494843959808,29694400.000000000000000,8100.000000000000000,0.0272704, 1,1498522.881235594162717,5.045106914352644,390,998848.469383528688923,3.362843091940169
275,203628600.000000000000000,111683400.000000000000000,Bristol_Bay,35.4199638,2066955.0,Bristol_Bay_2066955,3153120.000000000000000,315312000.000000000000000,16,1020,1004,282.231125995841921,211.154453365649942,889908608.000000000000000,1005,48,16,203,608,6,3153120.000000000000000,315312000.000000000000000,0.000000000000000,1.174399018287659,1.174399018287659,0.097003675188948,0.099115747019162,305864.228311775717884,0.064058601856232,0.233834639191628,315105400.000000000000000,206600.000000000000000,0.0655224,,,,390,20948651.858053904026747,6.643785158209615
276,52179300.000000000000000,10550900.000000000000000,Bristol_Bay,16.8194904,2067494.0,Bristol_Bay_2067494,627302.000000000000000,62730200.000000000000000,22,626,604,86.398575167941289,44.221781846294277,54197999.000000000000000,592,58,529,81,136,7,627302.000000000000000,62730200.000000000000000,0.000000000000000,0.334085136651993,0.334085136651993,0.029898298740279,0.028599707696641,18755.262596374494024,0.028647888451815,0.061609592288733,61055600.000000000000000,1674600.000000000000000,2.6695275,,,,390,2913301.101566426455975,4.644176332239378
277,3587700.000000000000000,1562200.000000000000000,Bristol_Bay,30.3345699,2068072.0,Bristol_Bay_2068072,51499.000000000000000,5149900.000000000000000,75,806,731,170.838152197130285,111.951126910677289,8797994.000000000000000,697,75,612,140,324,8,51499.000000000000000,5149900.000000000000000,0.000000000000000,0.528711259365082,0.528711259365082,0.079192652352606,0.077738003273817,4078.342403506852861,0.059059116989374,0.176887109875679,5127300.000000000000000,22600.000000000000000,0.4388435,,,,390,321507.475769467011560,6.242984830180528
278,79406000.000000000000000,14130900.000000000000000,Bristol_Bay,15.1072998,2068584.0,Bristol_Bay_2068584,935369.000000000000000,93536900.000000000000000,92,325,233,169.309042741419290,47.289987406072811,158366430.000000000000000,234,110,325,166,229,9,935369.000000000000000,93536900.000000000000000,0.000000000000000,0.570156931877136,0.570156931877136,0.036892144194524,0.039898673015639,34507.768023087475740,0.028647888451815,0.087129086256027,93209300.000000000000000,327600.000000000000000,0.3502361,,,,390,4176601.859570752363652,4.465190599238723
279,9268700.000000000000000,8572600.000000000000000,Bristol_Bay,48.0491905,2070402.0,Bristol_Bay_2070402,178413.000000000000000,17841300.000000000000000,217,841,624,446.243037222623911,147.035931713210459,79615559.000000000000000,624,290,833,406,673,10,178413.000000000000000,17841300.000000000000000,0.000000000000000,0.526377975940704,0.526377975940704,0.122566824158423,0.093207372827560,21867.514798576787143,0.101285479962826,0.265860706567764,17686500.000000000000000,154800.000000000000000,0.8676498,,,,390,141279.659535445767688,0.791868639255244
280,127582900.000000000000000,27493200.000000000000000,Bristol_Bay,17.7288437,2071934.0,Bristol_Bay_2071934,1550761.000000000000000,155076100.000000000000000,64,1346,1282,543.375852242856467,259.452643864287381,842646080.000000000000000,1283,290,64,483,933,11,1550761.000000000000000,155076100.000000000000000,0.000000000000000,1.149782776832581,1.149782776832581,0.159196579639310,0.126260495092233,246875.847038035542937,0.118551567196846,0.367006778717041,154965700.000000000000000,110400.000000000000000,0.0711909,,,,390,2165569.722150932997465,1.396456041226732
281,15697900.000000000000000,740200.000000000000000,Bristol_Bay,4.5029535,2072993.0,Bristol_Bay_2072993,164381.000000000000000,16438100.000000000000000,74,898,824,360.532652800505048,197.387303076915288,59264718.000000000000000,823,167,886,326,654,12,164381.000000000000000,16438100.000000000000000,0.000000000000000,0.609796941280365,0.609796941280365,0.126431399853090,0.085461448128394,20782.919939250761672,0.121542520821095,0.243083953857422,16388800.000000000000000,49300.000000000000000,0.2999130,,,,390,59116.864629201045318,0.359633197444967
282,246489200.000000000000000,85222800.000000000000000,Bristol_Bay,25.6918049,2073464.0,Bristol_Bay_2073464,3317120.000000000000000,331712000.000000000000000,11,1444,1433,555.485701451871591,303.610763190272678,1842612730.000000000000000,1433,18,1444,576,946,13,3317120.000000000000000,331712000.000000000000000,0.000000000000000,1.571980595588684,1.571980595588684,0.245220923780425,0.153219240933598,813427.230690521886572,0.227609843015671,0.441601067781448,331321700.000000000000000,390300.000000000000000,0.1176623, 1,5200998.741723759099841,1.567926014652397,390,1357732.332697187084705,0.409310586501901
283,171053500.000000000000000,50124300.000000000000000,Bristol_Bay,22.6624470,2074424.0,Bristol_Bay_2074424,2211778.000000000000000,221177800.000000000000000,124,924,800,322.799790937428099,117.092358242304030,713961476.000000000000000,799,234,899,285,491,14,2211778.000000000000000,221177800.000000000000000,0.000000000000000,0.806487858295441,0.806487858295441,0.076802228081125,0.072324871515899,169869.478420814732090,0.057295762002468,0.172184973955154,220842700.000000000000000,335100.000000000000000,0.1515071,,,,390,4310025.767258866690099,1.948670150104968
284,92469200.000000000000000,17682700.000000000000000,Bristol_Bay,16.0530148,2078232.0,Bristol_Bay_2078232,1101519.000000000000000,110151900.000000000000000,94,1323,1229,615.057989921192870,286.529149433270504,677498062.000000000000000,1228,96,1295,647,976,15,1101519.000000000000000,110151900.000000000000000,0.000000000000000,1.215244770050049,1.215244770050049,0.267079835396031,0.143149137881241,294193.513205601077061,0.276639163494110,0.432684004306793,110146300.000000000000000,5600.000000000000000,0.0050839,,,,390,4559586.226139579899609,4.139361886713620
285,93849000.000000000000000,18256400.000000000000000,Bristol_Bay,16.2850323,2078282.0,Bristol_Bay_2078282,1121054.000000000000000,112105400.000000000000000,94,1323,1229,606.633237114360554,291.187994334915118,680068617.000000000000000,1228,96,1295,640,974,16,1121054.000000000000000,112105400.000000000000000,0.000000000000000,1.215244770050049,1.215244770050049,0.263566502306058,0.145127285481420,295472.281676215294283,0.273469001054764,0.431259185075760,112059500.000000000000000,45900.000000000000000,0.0409436,,,,390,4560183.284051616676152,4.067763757999483
286,626490200.000000000000000,217349200.000000000000000,Bristol_Bay,25.7571754,2082373.0,Bristol_Bay_2082373,8438394.000000000000000,843839400.000000000000000,83,1791,1708,645.675569308563468,336.305739547614451,5448464850.000000000000000,1709,215,1775,614,1120,17,8438394.000000000000000,843839400.000000000000000,0.000000000000000,1.979778766632080,1.979778766632080,0.213775428842212,0.161423481272792,1803921.296089547686279,0.186210632324219,0.425512194633484,842805600.000000000000000,1033800.000000000000000,0.1225115, 1,2205563.431111685466021,0.261372423379324,390,30797881.738829951733351,3.649732703888030
287,627048500.000000000000000,217547500.000000000000000,Bristol_Bay,25.7575817,2082393.0,Bristol_Bay_2082393,8445960.000000000000000,844596000.000000000000000,76,1791,1715,645.176561338197871,336.567949428137240,5449135430.000000000000000,1716,215,1775,613,1120,18,8445960.000000000000000,844596000.000000000000000,0.000000000000000,1.979778766632080,1.979778766632080,0.213614652361004,0.161445801702832,1804180.809254942461848,0.186210632324219,0.425512194633484,843562200.000000000000000,1033800.000000000000000,0.1224017, 1,2205563.431111685466021,0.261138282582146,390,30797881.738829966634512,3.646463226130103
288,35095200.000000000000000,18352700.000000000000000,Bristol_Bay,34.3375511,2084713.0,Bristol_Bay_2084713,534479.000000000000000,53447900.000000000000000,76,725,649,252.468173679414122,119.227078884650467,134938937.000000000000000,650,232,725,232,416,19,534479.000000000000000,53447900.000000000000000,0.000000000000000,0.608449816703796,0.608449816703796,0.076267401514740,0.073403500682497,40763.324494196742307,0.051645703613758,0.182313442230225,52939700.000000000000000,508200.000000000000000,0.9508325,,,,390,1390579.170609571505338,2.601747066974701
289,1940911000.000000000000000,724580800.000000000000000,Bristol_Bay,27.1837559,2085642.0,Bristol_Bay_2085642,26654918.000000000000000,2665491800.000000000000000,81,1314,1233,328.183655751640913,217.755923796834082,8747708433.000000000000000,1228,100,1291,259,654,20,26654918.000000000000000,2665491800.000000000000000,0.000000000000000,1.461357235908508,1.461357235908508,0.077538780370625,0.091676150083086,2066789.832599013578147,0.041761111468077,0.213661193847656,2560566300.000000000000000,104925500.000000000000000,3.9364405,,,,390,88567201.538872331380844,3.322733957332767
290,2096487600.000000000000000,767610700.000000000000000,Bristol_Bay,26.8011303,2085962.0,Bristol_Bay_2085962,28640983.000000000000000,2864098300.000000000000000,75,1314,1239,331.495398255018415,221.653910524174449,9494354066.000000000000000,1234,100,1291,261,665,21,28640983.000000000000000,2864098300.000000000000000,0.000000000000000,1.461357235908508,1.461357235908508,0.081635103391572,0.095542631626356,2338109.608441268093884,0.041761111468077,0.229181900620461,2753796300.000000000000000,110302000.000000000000000,3.8511946,,,,390,89880254.260097786784172,3.138169311797624
291,5664374500.000000000000000,1928094400.000000000000000,Bristol_Bay,25.3948269,2087913.0,Bristol_Bay_2087913,75924689.000000000000000,7592468900.000000000000000,73,3127,3054,600.821675331445135,468.489860920255694,45617198844.000000000000000,3029,75,2769,477,1316,22,75924689.000000000000000,7592468900.000000000000000,0.000000000000000,5.191910266876221,5.191910266876221,0.188862789427445,0.190936781569589,14339348.550951285287738,0.121963813900948,0.443917870521545,7470350600.000000000000000,122118300.000000000000000,1.6084136, 1,514999590.235124349594116,6.783032260152420,390,457746175.891151010990143,6.028950579579157
292,6433937000.000000000000000,2171692000.000000000000000,Bristol_Bay,25.2357140,2088163.0,Bristol_Bay_2088163,86056290.000000000000000,8605629000.000000000000000,73,3127,3054,597.006476958266603,456.948153241978218,51376162513.000000000000000,3029,75,2769,481,1286,23,86056290.000000000000000,8605629000.000000000000000,0.000000000000000,5.191910266876221,5.191910266876221,0.188791505163785,0.187728019049185,16246696.517911175265908,0.125283151865005,0.437399834394455,8476075300.000000000000000,129553700.000000000000000,1.5054530, 1,517205152.051595926284790,6.010079634314033,390,511035146.637488245964050,5.938382313172042
293,6487596300.000000000000000,2181577600.000000000000000,Bristol_Bay,25.1647682,2088253.0,Bristol_Bay_2088253,86691739.000000000000000,8669173900.000000000000000,70,3127,3057,595.021341860484881,456.090399228415038,51583434868.000000000000000,3032,75,2769,478,1284,24,86691739.000000000000000,8669173900.000000000000000,0.000000000000000,5.191910266876221,5.191910266876221,0.188093674468151,0.187321846772602,16306167.734543906524777,0.123634621500969,0.437282562255859,8539023700.000000000000000,130150200.000000000000000,1.5012988, 1,517205152.051595926284790,5.966025850573457,390,511183879.535810410976410,5.896569722110645
